id,idx,expected,pred,level,ok,error,query
Q0191_p3,244,2,2,MICRO,1,,"What is the reason behind this: At epoch 9, which vehicle is the most reliable option?"
Q0191_p4,245,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 9, which vehicle is the most reliable option?"
Q0196,246,2,2,MICRO,1,,"Under these traffic conditions at epoch 10, which vehicle is most reliable?"
Q0196_p1,247,2,2,MICRO,1,,"Can you explain this dispatch decision: Under these traffic conditions at epoch 10, which vehicle is most reliable?"
Q0196_p2,248,2,2,MICRO,1,,"In operational terms, under these traffic conditions at epoch 10, which vehicle is most reliable?"
Q0196_p3,249,2,2,MICRO,1,,"What is the reason behind this: Under these traffic conditions at epoch 10, which vehicle is most reliable?"
Q0196_p4,250,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: Under these traffic conditions at epoch 10, which vehicle is most reliable?"
Q0251,251,2,2,MICRO,1,,"During the event at epoch 4, which vehicle is most reliable?"
Q0251_p1,252,2,2,MICRO,1,,"Can you explain this dispatch decision: During the event at epoch 4, which vehicle is most reliable?"
Q0251_p2,253,2,2,MICRO,1,,"In operational terms, during the event at epoch 4, which vehicle is most reliable?"
Q0251_p3,254,2,2,MICRO,1,,"What is the reason behind this: During the event at epoch 4, which vehicle is most reliable?"
Q0251_p4,255,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: During the event at epoch 4, which vehicle is most reliable?"
Q0256,256,2,2,MICRO,1,,"Once the concert started at epoch 5, which vehicle offers the most reliable service?"
Q0256_p1,257,2,2,MICRO,1,,"Can you explain this dispatch decision: Once the concert started at epoch 5, which vehicle offers the most reliable service?"
Q0256_p2,258,2,2,MICRO,1,,"In operational terms, once the concert started at epoch 5, which vehicle offers the most reliable service?"
Q0256_p3,259,2,2,MICRO,1,,"What is the reason behind this: Once the concert started at epoch 5, which vehicle offers the most reliable service?"
Q0256_p4,260,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: Once the concert started at epoch 5, which vehicle offers the most reliable service?"
Q0261,261,2,2,MICRO,1,,"During the stadium event at epoch 6, which vehicle is most reliable?"
Q0261_p1,262,2,2,MICRO,1,,"Can you explain this dispatch decision: During the stadium event at epoch 6, which vehicle is most reliable?"
Q0261_p2,263,2,2,MICRO,1,,"In operational terms, during the stadium event at epoch 6, which vehicle is most reliable?"
Q0261_p3,264,2,2,MICRO,1,,"What is the reason behind this: During the stadium event at epoch 6, which vehicle is most reliable?"
Q0261_p4,265,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: During the stadium event at epoch 6, which vehicle is most reliable?"
Q0266,266,2,2,MICRO,1,,"At epoch 4 during the event, which vehicle is most reliable?"
Q0266_p1,267,2,12,MICRO,0,,"Can you explain this dispatch decision: At epoch 4 during the event, which vehicle is most reliable?"
Q0266_p2,268,2,2,MICRO,1,,"In operational terms, at epoch 4 during the event, which vehicle is most reliable?"
Q0266_p3,269,2,2,MICRO,1,,"What is the reason behind this: At epoch 4 during the event, which vehicle is most reliable?"
Q0266_p4,270,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 4 during the event, which vehicle is most reliable?"
Q0271,271,2,2,MICRO,1,,"With event congestion at epoch 5, which vehicle is most reliable?"
Q0271_p1,272,2,2,MICRO,1,,"Can you explain this dispatch decision: With event congestion at epoch 5, which vehicle is most reliable?"
Q0271_p2,273,2,2,MICRO,1,,"In operational terms, with event congestion at epoch 5, which vehicle is most reliable?"
Q0271_p3,274,2,12,MICRO,0,,"What is the reason behind this: With event congestion at epoch 5, which vehicle is most reliable?"
Q0271_p4,275,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: With event congestion at epoch 5, which vehicle is most reliable?"
Q0276,276,2,2,MICRO,1,,"At epoch 6 during the event, which van offers the most dependable service?"
Q0276_p1,277,2,2,MICRO,1,,"Can you explain this dispatch decision: At epoch 6 during the event, which van offers the most dependable service?"
Q0276_p2,278,2,2,MICRO,1,,"In operational terms, at epoch 6 during the event, which van offers the most dependable service?"
Q0276_p3,279,2,2,MICRO,1,,"What is the reason behind this: At epoch 6 during the event, which van offers the most dependable service?"
Q0276_p4,280,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6 during the event, which van offers the most dependable service?"
Q0281,281,2,2,MICRO,1,,Which vehicle is most reliable at epoch 7 while the event is ongoing?
Q0281_p1,282,2,2,MICRO,1,,Can you explain this dispatch decision: Which vehicle is most reliable at epoch 7 while the event is ongoing?
Q0281_p2,283,2,2,MICRO,1,,"In operational terms, which vehicle is most reliable at epoch 7 while the event is ongoing?"
Q0281_p3,284,2,2,MICRO,1,,What is the reason behind this: Which vehicle is most reliable at epoch 7 while the event is ongoing?
Q0281_p4,285,2,2,MICRO,1,,Could you clarify the dispatch rationale here: Which vehicle is most reliable at epoch 7 while the event is ongoing?
Q0286,286,2,2,MICRO,1,,"During the game traffic at epoch 8, which vehicle is most reliable?"
Q0286_p1,287,2,2,MICRO,1,,"Can you explain this dispatch decision: During the game traffic at epoch 8, which vehicle is most reliable?"
Q0286_p2,288,2,2,MICRO,1,,"In operational terms, during the game traffic at epoch 8, which vehicle is most reliable?"
Q0286_p3,289,2,2,MICRO,1,,"What is the reason behind this: During the game traffic at epoch 8, which vehicle is most reliable?"
Q0286_p4,290,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: During the game traffic at epoch 8, which vehicle is most reliable?"
Q0291,291,2,2,MICRO,1,,"With the event happening at epoch 9, which vehicle offers the best reliability?"
Q0291_p1,292,2,2,MICRO,1,,"Can you explain this dispatch decision: With the event happening at epoch 9, which vehicle offers the best reliability?"
Q0291_p2,293,2,2,MICRO,1,,"In operational terms, with the event happening at epoch 9, which vehicle offers the best reliability?"
Q0291_p3,294,2,2,MICRO,1,,"What is the reason behind this: With the event happening at epoch 9, which vehicle offers the best reliability?"
Q0291_p4,295,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: With the event happening at epoch 9, which vehicle offers the best reliability?"
Q0296,296,2,2,MICRO,1,,"At epoch 10 once the event peaked, which vehicle is most reliable?"
Q0296_p1,297,2,2,MICRO,1,,"Can you explain this dispatch decision: At epoch 10 once the event peaked, which vehicle is most reliable?"
Q0296_p2,298,2,2,MICRO,1,,"In operational terms, at epoch 10 once the event peaked, which vehicle is most reliable?"
Q0296_p3,299,2,2,MICRO,1,,"What is the reason behind this: At epoch 10 once the event peaked, which vehicle is most reliable?"
Q0296_p4,300,2,2,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 10 once the event peaked, which vehicle is most reliable?"
Q0341,301,3,3,MICRO,1,,"After the accident, why was carpooling started for request 4 at epoch 4?"
Q0341_p1,302,3,3,MICRO,1,,"Can you explain this dispatch decision: After the accident, why was carpooling started for request 4 at epoch 4?"
Q0341_p2,303,3,3,MICRO,1,,"In operational terms, after the accident, why was carpooling started for request 4 at epoch 4?"
Q0341_p3,304,3,3,MICRO,1,,"What is the reason behind this: After the accident, why was carpooling started for request 4 at epoch 4?"
Q0341_p4,305,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: After the accident, why was carpooling started for request 4 at epoch 4?"
Q0346,306,3,3,MICRO,1,,Why did the system avoid carpooling request 5 at epoch 5 after the accident?
Q0346_p1,307,3,3,MICRO,1,,Can you explain this dispatch decision: Why did the system avoid carpooling request 5 at epoch 5 after the accident?
Q0346_p2,308,3,3,MICRO,1,,"In operational terms, why did the system avoid carpooling request 5 at epoch 5 after the accident?"
Q0346_p3,309,3,3,MICRO,1,,What is the reason behind this: Why did the system avoid carpooling request 5 at epoch 5 after the accident?
Q0346_p4,310,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why did the system avoid carpooling request 5 at epoch 5 after the accident?
Q0351,311,3,3,MICRO,1,,"At epoch 6, once the road was blocked, why was request 6 put into a carpool?"
Q0351_p1,312,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 6, once the road was blocked, why was request 6 put into a carpool?"
Q0351_p2,313,3,3,MICRO,1,,"In operational terms, at epoch 6, once the road was blocked, why was request 6 put into a carpool?"
Q0351_p3,314,3,3,MICRO,1,,"What is the reason behind this: At epoch 6, once the road was blocked, why was request 6 put into a carpool?"
Q0351_p4,315,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6, once the road was blocked, why was request 6 put into a carpool?"
Q0356,316,3,3,MICRO,1,,Why avoid carpooling request 4 at epoch 4 after the accident?
Q0356_p1,317,3,3,MICRO,1,,Can you explain this dispatch decision: Why avoid carpooling request 4 at epoch 4 after the accident?
Q0356_p2,318,3,3,MICRO,1,,"In operational terms, why avoid carpooling request 4 at epoch 4 after the accident?"
Q0356_p3,319,3,3,MICRO,1,,What is the reason behind this: Why avoid carpooling request 4 at epoch 4 after the accident?
Q0356_p4,320,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why avoid carpooling request 4 at epoch 4 after the accident?
Q0361,321,3,3,MICRO,1,,Why was request 5 carpooled at epoch 5 once travel times spiked?
Q0361_p1,322,3,3,MICRO,1,,Can you explain this dispatch decision: Why was request 5 carpooled at epoch 5 once travel times spiked?
Q0361_p2,323,3,3,MICRO,1,,"In operational terms, why was request 5 carpooled at epoch 5 once travel times spiked?"
Q0361_p3,324,3,3,MICRO,1,,What is the reason behind this: Why was request 5 carpooled at epoch 5 once travel times spiked?
Q0361_p4,325,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why was request 5 carpooled at epoch 5 once travel times spiked?
Q0366,326,3,3,MICRO,1,,"After the crash, why did the dispatcher avoid pooling request 6 at epoch 6?"
Q0366_p1,327,3,3,MICRO,1,,"Can you explain this dispatch decision: After the crash, why did the dispatcher avoid pooling request 6 at epoch 6?"
Q0366_p2,328,3,3,MICRO,1,,"In operational terms, after the crash, why did the dispatcher avoid pooling request 6 at epoch 6?"
Q0366_p3,329,3,3,MICRO,1,,"What is the reason behind this: After the crash, why did the dispatcher avoid pooling request 6 at epoch 6?"
Q0366_p4,330,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: After the crash, why did the dispatcher avoid pooling request 6 at epoch 6?"
Q0371,331,3,3,MICRO,1,,"At epoch 7 after the accident, why was request 7 added to a carpool?"
Q0371_p1,332,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 7 after the accident, why was request 7 added to a carpool?"
Q0371_p2,333,3,3,MICRO,1,,"In operational terms, at epoch 7 after the accident, why was request 7 added to a carpool?"
Q0371_p3,334,3,3,MICRO,1,,"What is the reason behind this: At epoch 7 after the accident, why was request 7 added to a carpool?"
Q0371_p4,335,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 7 after the accident, why was request 7 added to a carpool?"
Q0376,336,3,3,MICRO,1,,Why did the system avoid carpooling request 8 at epoch 8 after the crash?
Q0376_p1,337,3,3,MICRO,1,,Can you explain this dispatch decision: Why did the system avoid carpooling request 8 at epoch 8 after the crash?
Q0376_p2,338,3,3,MICRO,1,,"In operational terms, why did the system avoid carpooling request 8 at epoch 8 after the crash?"
Q0376_p3,339,3,3,MICRO,1,,What is the reason behind this: Why did the system avoid carpooling request 8 at epoch 8 after the crash?
Q0376_p4,340,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why did the system avoid carpooling request 8 at epoch 8 after the crash?
Q1411,341,3,3,MICRO,1,,"After the crash at epoch 9, why was it carpooled?"
Q1411_p1,342,3,12,MICRO,0,,"Can you explain this dispatch decision: After the crash at epoch 9, why was it carpooled?"
Q1411_p2,343,3,12,MICRO,0,,"In operational terms, after the crash at epoch 9, why was it carpooled?"
Q1411_p3,344,3,3,MICRO,1,,"What is the reason behind this: After the crash at epoch 9, why was it carpooled?"
Q1411_p4,345,3,12,MICRO,0,,"Could you clarify the dispatch rationale here: After the crash at epoch 9, why was it carpooled?"
Q1501,346,3,3,MICRO,1,,"After the accident, why wasn't request 10 added to a carpool at epoch 10?"
Q1501_p1,347,3,3,MICRO,1,,"Can you explain this dispatch decision: After the accident, why wasn't request 10 added to a carpool at epoch 10?"
Q1501_p2,348,3,3,MICRO,1,,"In operational terms, after the accident, why wasn't request 10 added to a carpool at epoch 10?"
Q1501_p3,349,3,3,MICRO,1,,"What is the reason behind this: After the accident, why wasn't request 10 added to a carpool at epoch 10?"
Q1501_p4,350,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: After the accident, why wasn't request 10 added to a carpool at epoch 10?"
Q0301,351,3,3,MICRO,1,,"At epoch 1, why did the dispatcher avoid carpooling for request 1?"
Q0301_p1,352,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 1, why did the dispatcher avoid carpooling for request 1?"
Q0301_p2,353,3,3,MICRO,1,,"In operational terms, at epoch 1, why did the dispatcher avoid carpooling for request 1?"
Q0301_p3,354,3,3,MICRO,1,,"What is the reason behind this: At epoch 1, why did the dispatcher avoid carpooling for request 1?"
Q0301_p4,355,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 1, why did the dispatcher avoid carpooling for request 1?"
Q0306,356,3,3,MICRO,1,,"At epoch 2, why was request 2 assigned to carpool?"
Q0306_p1,357,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 2, why was request 2 assigned to carpool?"
Q0306_p2,358,3,3,MICRO,1,,"In operational terms, at epoch 2, why was request 2 assigned to carpool?"
Q0306_p3,359,3,3,MICRO,1,,"What is the reason behind this: At epoch 2, why was request 2 assigned to carpool?"
Q0306_p4,360,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 2, why was request 2 assigned to carpool?"
Q0311,361,3,3,MICRO,1,,Why did the system avoid pooling request 3 at epoch 3?
Q0311_p1,362,3,3,MICRO,1,,Can you explain this dispatch decision: Why did the system avoid pooling request 3 at epoch 3?
Q0311_p2,363,3,3,MICRO,1,,"In operational terms, why did the system avoid pooling request 3 at epoch 3?"
Q0311_p3,364,3,3,MICRO,1,,What is the reason behind this: Why did the system avoid pooling request 3 at epoch 3?
Q0311_p4,365,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why did the system avoid pooling request 3 at epoch 3?
Q0316,366,3,3,MICRO,1,,"At epoch 4, why was carpooling started for request 4?"
Q0316_p1,367,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 4, why was carpooling started for request 4?"
Q0316_p2,368,3,3,MICRO,1,,"In operational terms, at epoch 4, why was carpooling started for request 4?"
Q0316_p3,369,3,3,MICRO,1,,"What is the reason behind this: At epoch 4, why was carpooling started for request 4?"
Q0316_p4,370,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 4, why was carpooling started for request 4?"
Q0321,371,3,3,MICRO,1,,"At epoch 5, why did the dispatcher avoid carpooling request 5?"
Q0321_p1,372,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 5, why did the dispatcher avoid carpooling request 5?"
Q0321_p2,373,3,3,MICRO,1,,"In operational terms, at epoch 5, why did the dispatcher avoid carpooling request 5?"
Q0321_p3,374,3,3,MICRO,1,,"What is the reason behind this: At epoch 5, why did the dispatcher avoid carpooling request 5?"
Q0321_p4,375,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 5, why did the dispatcher avoid carpooling request 5?"
Q0326,376,3,3,MICRO,1,,"At epoch 6, why was request 6 put into a carpool?"
Q0326_p1,377,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 6, why was request 6 put into a carpool?"
Q0326_p2,378,3,3,MICRO,1,,"In operational terms, at epoch 6, why was request 6 put into a carpool?"
Q0326_p3,379,3,3,MICRO,1,,"What is the reason behind this: At epoch 6, why was request 6 put into a carpool?"
Q0326_p4,380,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6, why was request 6 put into a carpool?"
Q0331,381,3,3,MICRO,1,,Why did the dispatcher not pool request 7 at epoch 7?
Q0331_p1,382,3,3,MICRO,1,,Can you explain this dispatch decision: Why did the dispatcher not pool request 7 at epoch 7?
Q0331_p2,383,3,3,MICRO,1,,"In operational terms, why did the dispatcher not pool request 7 at epoch 7?"
Q0331_p3,384,3,3,MICRO,1,,What is the reason behind this: Why did the dispatcher not pool request 7 at epoch 7?
Q0331_p4,385,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why did the dispatcher not pool request 7 at epoch 7?
Q0336,386,3,3,MICRO,1,,"At epoch 8, why was request 8 carpooled?"
Q0336_p1,387,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 8, why was request 8 carpooled?"
Q0336_p2,388,3,3,MICRO,1,,"In operational terms, at epoch 8, why was request 8 carpooled?"
Q0336_p3,389,3,3,MICRO,1,,"What is the reason behind this: At epoch 8, why was request 8 carpooled?"
Q0336_p4,390,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 8, why was request 8 carpooled?"
Q1506,391,3,3,MICRO,1,,"At epoch 9, why was request 9 added to a carpool?"
Q1506_p1,392,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 9, why was request 9 added to a carpool?"
Q1506_p2,393,3,3,MICRO,1,,"In operational terms, at epoch 9, why was request 9 added to a carpool?"
Q1506_p3,394,3,3,MICRO,1,,"What is the reason behind this: At epoch 9, why was request 9 added to a carpool?"
Q1506_p4,395,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 9, why was request 9 added to a carpool?"
Q1511,396,3,3,MICRO,1,,"At epoch 10, why wasn't request 10 placed into a carpool?"
Q1511_p1,397,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 10, why wasn't request 10 placed into a carpool?"
Q1511_p2,398,3,3,MICRO,1,,"In operational terms, at epoch 10, why wasn't request 10 placed into a carpool?"
Q1511_p3,399,3,3,MICRO,1,,"What is the reason behind this: At epoch 10, why wasn't request 10 placed into a carpool?"
Q1511_p4,400,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 10, why wasn't request 10 placed into a carpool?"
Q0381,401,3,3,MICRO,1,,"During the event, why was carpooling started for request 4 at epoch 4?"
Q0381_p1,402,3,3,MICRO,1,,"Can you explain this dispatch decision: During the event, why was carpooling started for request 4 at epoch 4?"
Q0381_p2,403,3,3,MICRO,1,,"In operational terms, during the event, why was carpooling started for request 4 at epoch 4?"
Q0381_p3,404,3,3,MICRO,1,,"What is the reason behind this: During the event, why was carpooling started for request 4 at epoch 4?"
Q0381_p4,405,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, why was carpooling started for request 4 at epoch 4?"
Q0386,406,3,3,MICRO,1,,Why did the system avoid pooling request 5 at epoch 5 during the concert?
Q0386_p1,407,3,3,MICRO,1,,Can you explain this dispatch decision: Why did the system avoid pooling request 5 at epoch 5 during the concert?
Q0386_p2,408,3,3,MICRO,1,,"In operational terms, why did the system avoid pooling request 5 at epoch 5 during the concert?"
Q0386_p3,409,3,3,MICRO,1,,What is the reason behind this: Why did the system avoid pooling request 5 at epoch 5 during the concert?
Q0386_p4,410,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why did the system avoid pooling request 5 at epoch 5 during the concert?
Q0391,411,3,3,MICRO,1,,"At epoch 6 during the stadium event, why was request 6 carpooled?"
Q0391_p1,412,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 6 during the stadium event, why was request 6 carpooled?"
Q0391_p2,413,3,3,MICRO,1,,"In operational terms, at epoch 6 during the stadium event, why was request 6 carpooled?"
Q0391_p3,414,3,3,MICRO,1,,"What is the reason behind this: At epoch 6 during the stadium event, why was request 6 carpooled?"
Q0391_p4,415,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6 during the stadium event, why was request 6 carpooled?"
Q0396,416,3,3,MICRO,1,,Why was request 4 not pooled at epoch 4 during the event?
Q0396_p1,417,3,3,MICRO,1,,Can you explain this dispatch decision: Why was request 4 not pooled at epoch 4 during the event?
Q0396_p2,418,3,3,MICRO,1,,"In operational terms, why was request 4 not pooled at epoch 4 during the event?"
Q0396_p3,419,3,3,MICRO,1,,What is the reason behind this: Why was request 4 not pooled at epoch 4 during the event?
Q0396_p4,420,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why was request 4 not pooled at epoch 4 during the event?
Q0401,421,3,3,MICRO,1,,Why was carpooling started for request 5 at epoch 5 given the event congestion?
Q0401_p1,422,3,3,MICRO,1,,Can you explain this dispatch decision: Why was carpooling started for request 5 at epoch 5 given the event congestion?
Q0401_p2,423,3,3,MICRO,1,,"In operational terms, why was carpooling started for request 5 at epoch 5 given the event congestion?"
Q0401_p3,424,3,3,MICRO,1,,What is the reason behind this: Why was carpooling started for request 5 at epoch 5 given the event congestion?
Q0401_p4,425,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why was carpooling started for request 5 at epoch 5 given the event congestion?
Q0406,426,3,3,MICRO,1,,"During the event, why wasn't request 6 carpooled at epoch 6?"
Q0406_p1,427,3,3,MICRO,1,,"Can you explain this dispatch decision: During the event, why wasn't request 6 carpooled at epoch 6?"
Q0406_p2,428,3,3,MICRO,1,,"In operational terms, during the event, why wasn't request 6 carpooled at epoch 6?"
Q0406_p3,429,3,3,MICRO,1,,"What is the reason behind this: During the event, why wasn't request 6 carpooled at epoch 6?"
Q0406_p4,430,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, why wasn't request 6 carpooled at epoch 6?"
Q0411,431,3,3,MICRO,1,,"At epoch 7 during the event, why was request 7 put into a carpool?"
Q0411_p1,432,3,3,MICRO,1,,"Can you explain this dispatch decision: At epoch 7 during the event, why was request 7 put into a carpool?"
Q0411_p2,433,3,3,MICRO,1,,"In operational terms, at epoch 7 during the event, why was request 7 put into a carpool?"
Q0411_p3,434,3,3,MICRO,1,,"What is the reason behind this: At epoch 7 during the event, why was request 7 put into a carpool?"
Q0411_p4,435,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 7 during the event, why was request 7 put into a carpool?"
Q0416,436,3,3,MICRO,1,,Why did the dispatcher avoid pooling request 8 at epoch 8 during the concert traffic?
Q0416_p1,437,3,3,MICRO,1,,Can you explain this dispatch decision: Why did the dispatcher avoid pooling request 8 at epoch 8 during the concert traffic?
Q0416_p2,438,3,3,MICRO,1,,"In operational terms, why did the dispatcher avoid pooling request 8 at epoch 8 during the concert traffic?"
Q0416_p3,439,3,3,MICRO,1,,What is the reason behind this: Why did the dispatcher avoid pooling request 8 at epoch 8 during the concert traffic?
Q0416_p4,440,3,3,MICRO,1,,Could you clarify the dispatch rationale here: Why did the dispatcher avoid pooling request 8 at epoch 8 during the concert traffic?
Q1516,441,3,3,MICRO,1,,"During the event at epoch 9, why was request 9 carpooled?"
Q1516_p1,442,3,3,MICRO,1,,"Can you explain this dispatch decision: During the event at epoch 9, why was request 9 carpooled?"
Q1516_p2,443,3,3,MICRO,1,,"In operational terms, during the event at epoch 9, why was request 9 carpooled?"
Q1516_p3,444,3,3,MICRO,1,,"What is the reason behind this: During the event at epoch 9, why was request 9 carpooled?"
Q1516_p4,445,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: During the event at epoch 9, why was request 9 carpooled?"
Q1521,446,3,3,MICRO,1,,"With the event on at epoch 10, why wasn't request 10 carpooled?"
Q1521_p1,447,3,3,MICRO,1,,"Can you explain this dispatch decision: With the event on at epoch 10, why wasn't request 10 carpooled?"
Q1521_p2,448,3,3,MICRO,1,,"In operational terms, with the event on at epoch 10, why wasn't request 10 carpooled?"
Q1521_p3,449,3,3,MICRO,1,,"What is the reason behind this: With the event on at epoch 10, why wasn't request 10 carpooled?"
Q1521_p4,450,3,3,MICRO,1,,"Could you clarify the dispatch rationale here: With the event on at epoch 10, why wasn't request 10 carpooled?"
Q0461,451,4,4,SEQUENCE,1,,"After the accident, when does the dispatcher stop being overly pessimistic?"
Q0461_p1,452,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: After the accident, when does the dispatcher stop being overly pessimistic?"
Q0461_p2,453,4,4,SEQUENCE,1,,"In operational terms, after the accident, when does the dispatcher stop being overly pessimistic?"
Q0461_p3,454,4,4,SEQUENCE,1,,"What is the reason behind this: After the accident, when does the dispatcher stop being overly pessimistic?"
Q0461_p4,455,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: After the accident, when does the dispatcher stop being overly pessimistic?"
Q0466,456,4,4,SEQUENCE,1,,At what epoch after the accident does the system re-calibrate away from over-caution?
Q0466_p1,457,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what epoch after the accident does the system re-calibrate away from over-caution?
Q0466_p2,458,4,4,SEQUENCE,1,,"In operational terms, at what epoch after the accident does the system re-calibrate away from over-caution?"
Q0466_p3,459,4,4,SEQUENCE,1,,What is the reason behind this: At what epoch after the accident does the system re-calibrate away from over-caution?
Q0466_p4,460,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what epoch after the accident does the system re-calibrate away from over-caution?
Q0471,461,4,4,SEQUENCE,1,,"Once the accident happened, when does the dispatcher stop being too cautious?"
Q0471_p1,462,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: Once the accident happened, when does the dispatcher stop being too cautious?"
Q0471_p2,463,4,4,SEQUENCE,1,,"In operational terms, once the accident happened, when does the dispatcher stop being too cautious?"
Q0471_p3,464,4,4,SEQUENCE,1,,"What is the reason behind this: Once the accident happened, when does the dispatcher stop being too cautious?"
Q0471_p4,465,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: Once the accident happened, when does the dispatcher stop being too cautious?"
Q0476,466,4,4,SEQUENCE,1,,When does the dispatcher stop being too pessimistic after travel times change?
Q0476_p1,467,4,4,SEQUENCE,1,,Can you explain this dispatch decision: When does the dispatcher stop being too pessimistic after travel times change?
Q0476_p2,468,4,4,SEQUENCE,1,,"In operational terms, when does the dispatcher stop being too pessimistic after travel times change?"
Q0476_p3,469,4,4,SEQUENCE,1,,What is the reason behind this: When does the dispatcher stop being too pessimistic after travel times change?
Q0476_p4,470,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: When does the dispatcher stop being too pessimistic after travel times change?
Q0481,471,4,4,SEQUENCE,1,,"Post-accident, at what epoch does the system regain confidence?"
Q0481_p1,472,4,-1,,0,,"Can you explain this dispatch decision: Post-accident, at what epoch does the system regain confidence?"
Q0481_p2,473,4,4,SEQUENCE,1,,"In operational terms, post-accident, at what epoch does the system regain confidence?"
Q0481_p3,474,4,-1,,0,,"What is the reason behind this: Post-accident, at what epoch does the system regain confidence?"
Q0481_p4,475,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: Post-accident, at what epoch does the system regain confidence?"
Q0486,476,4,4,SEQUENCE,1,,"After the accident, when does the dispatcher stop over-hedging?"
Q0486_p1,477,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: After the accident, when does the dispatcher stop over-hedging?"
Q0486_p2,478,4,4,SEQUENCE,1,,"In operational terms, after the accident, when does the dispatcher stop over-hedging?"
Q0486_p3,479,4,4,SEQUENCE,1,,"What is the reason behind this: After the accident, when does the dispatcher stop over-hedging?"
Q0486_p4,480,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: After the accident, when does the dispatcher stop over-hedging?"
Q0491,481,4,4,SEQUENCE,1,,"After the crash, when does the dispatcher's over-conservatism resolve?"
Q0491_p1,482,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: After the crash, when does the dispatcher's over-conservatism resolve?"
Q0491_p2,483,4,4,SEQUENCE,1,,"In operational terms, after the crash, when does the dispatcher's over-conservatism resolve?"
Q0491_p3,484,4,4,SEQUENCE,1,,"What is the reason behind this: After the crash, when does the dispatcher's over-conservatism resolve?"
Q0491_p4,485,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: After the crash, when does the dispatcher's over-conservatism resolve?"
Q0496,486,4,4,SEQUENCE,1,,At what epoch after the accident does the dispatcher's over-pessimism end?
Q0496_p1,487,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what epoch after the accident does the dispatcher's over-pessimism end?
